ANIO,MES,AEROPUERTO_OPERACION,ORIGEN,DESTINO,EMPRESA,EXPLOTADOR,TIPO_VUELO,TRAFICO,TIPO_OPERACION,TotalOperaciones
2025,3,SKBO,LEMD,SKBO,AVA,AVA,S,I,LLEGADA,122
2025,3,SKBO,LEMD,SKBO,IBE,IBE,N,I,LLEGADA,1
2025,3,SKBO,LEMD,SKBO,IBE,IBE,S,I,LLEGADA,90
2025,3,SKBO,LEMD,SKBO,PUE,PUE,S,I,LLEGADA,18
2025,3,SKBO,LFPG,SKBO,AFR,AFR,S,I,LLEGADA,30
2025,3,SKBO,LFPG,SKBO,AVA,AVA,S,I,LLEGADA,29
2025,3,SKBO,LFPG,SKBO,AVA,AVA,X,I,LLEGADA,1
2025,3,SKBO,LTFM,SKBO,THY,THY,S,I,LLEGADA,31
2025,3,SKBO,MDPC,SKBO,AVA,AVA,S,I,LLEGADA,66
2025,3,SKBO,MDPC,SKBO,AVA,AVR,S,I,LLEGADA,7
2025,3,SKBO,MDPC,SKBO,DWI,DWI,S,I,LLEGADA,9
2025,3,SKBO,MDPC,SKBO,RPB,RPB,S,I,LLEGADA,15
2025,3,SKBO,MDSD,SKBO,AVA,AVA,S,I,LLEGADA,39
2025,3,SKBO,MDSD,SKBO,AVA,AVR,S,I,LLEGADA,6
2025,3,SKBO,MDSD,SKBO,DWI,DWI,S,I,LLEGADA,21
2025,3,SKBO,MDSD,SKBO,Estado,Estado,M,I,LLEGADA,1
2025,3,SKBO,MDSD,SKBO,RPB,RPB,S,I,LLEGADA,14
2025,3,SKBO,MDSD,SKBO,TPA,TPA,S,I,LLEGADA,1
2025,3,SKBO,MGGT,SKBO,AVA,AVA,S,I,LLEGADA,28
2025,3,SKBO,MGGT,SKBO,AVA,AVA,X,I,LLEGADA,6
2025,3,SKBO,MGGT,SKBO,AVA,AVR,S,I,LLEGADA,3
2025,3,SKBO,MGGT,SKBO,GUG,AVA,S,I,LLEGADA,31
2025,3,SKBO,MGGT,SKBO,LAE,LAE,N,I,LLEGADA,1
2025,3,SKBO,MGGT,SKBO,LAE,LAE,S,I,LLEGADA,5
2025,3,SKBO,MGGT,SKBO,TPA,TPA,S,I,LLEGADA,2
2025,3,SKBO,MHPR,SKBO,AVA,AVA,S,I,LLEGADA,10
2025,3,SKBO,MHPR,SKBO,AVA,AVR,S,I,LLEGADA,2
2025,3,SKBO,MKJS,SKBO,ARE,ARE,S,I,LLEGADA,1
2025,3,SKBO,MMGL,SKBO,VIV,VIV,S,I,LLEGADA,9
2025,3,SKBO,MMMX,SKBO,AMX,AMX,S,I,LLEGADA,92
2025,3,SKBO,MMMX,SKBO,AVA,AVA,S,I,LLEGADA,113
2025,3,SKBO,MMMX,SKBO,AVA,AVR,S,I,LLEGADA,8
2025,3,SKBO,MMMX,SKBO,VOI,VOI,S,I,LLEGADA,30
2025,3,SKBO,MMMY,SKBO,VIV,VIV,S,I,LLEGADA,9
2025,3,SKBO,MMSM,SKBO,ETH,ETH,S,I,LLEGADA,8
2025,3,SKBO,MMSM,SKBO,MAA,MAA,N,I,LLEGADA,1
2025,3,SKBO,MMSM,SKBO,MAA,MAA,S,I,LLEGADA,9
2025,3,SKBO,MMSM,SKBO,TNO,TPA,S,I,LLEGADA,9
2025,3,SKBO,MMSM,SKBO,VIV,VIV,S,I,LLEGADA,31
2025,3,SKBO,MMTL,SKBO,AVA,AVA,S,I,LLEGADA,11
2025,3,SKBO,MMTL,SKBO,AVA,AVR,S,I,LLEGADA,2
2025,3,SKBO,MMUN,SKBO,AVA,AVA,S,I,LLEGADA,87
2025,3,SKBO,MMUN,SKBO,AVA,AVR,S,I,LLEGADA,6
2025,3,SKBO,MMUN,SKBO,Estado,Estado,M,I,LLEGADA,1
2025,3,SKBO,MMUN,SKBO,VIV,VIV,S,I,LLEGADA,31
2025,3,SKBO,MPBO,SKBO,Estado,Estado,M,I,LLEGADA,1
2025,3,SKBO,MPPA,SKBO,RPB,RPB,S,I,LLEGADA,25
2025,3,SKBO,MPTO,SKBO,ACL,ACL,N,I,LLEGADA,8
2025,3,SKBO,MPTO,SKBO,AVA,AVA,S,I,LLEGADA,69
2025,3,SKBO,MPTO,SKBO,AVA,AVR,S,I,LLEGADA,17
2025,3,SKBO,MPTO,SKBO,CMP,CMP,G,I,LLEGADA,3
2025,3,SKBO,MPTO,SKBO,CMP,CMP,S,I,LLEGADA,224
2025,3,SKBO,MPTO,SKBO,CMP,RPB,S,I,LLEGADA,50
2025,3,SKBO,MPTO,SKBO,DAE,DAE,S,I,LLEGADA,3
2025,3,SKBO,MPTO,SKBO,GLG,AVA,S,I,LLEGADA,4
2025,3,SKBO,MPTO,SKBO,GLG,GLG,S,I,LLEGADA,10
2025,3,SKBO,MPTO,SKBO,JOS,JOS,S,I,LLEGADA,8
2025,3,SKBO,MPTO,SKBO,KRE,6AF,S,I,LLEGADA,1
2025,3,SKBO,MPTO,SKBO,KRE,KRE,N,I,LLEGADA,3
2025,3,SKBO,MPTO,SKBO,KRE,KRE,S,I,LLEGADA,22
2025,3,SKBO,MPTO,SKBO,LAE,LAE,N,I,LLEGADA,6
2025,3,SKBO,MPTO,SKBO,LAE,LAE,S,I,LLEGADA,7
2025,3,SKBO,MPTO,SKBO,MAA,MAA,S,I,LLEGADA,3
2025,3,SKBO,MPTO,SKBO,RPB,RPB,X,I,LLEGADA,1
2025,3,SKBO,MPTO,SKBO,TPA,TPA,N,I,LLEGADA,2
2025,3,SKBO,MPTO,SKBO,UCG,UCG,N,I,LLEGADA,19
2025,3,SKBO,MROC,SKBO,AVA,AVA,S,I,LLEGADA,14
2025,3,SKBO,MROC,SKBO,AVA,AVR,S,I,LLEGADA,3
2025,3,SKBO,MROC,SKBO,LRC,AVA,S,I,LLEGADA,70
2025,3,SKBO,MROC,SKBO,LRC,LRC,S,I,LLEGADA,4
2025,3,SKBO,MROC,SKBO,LRC,TAI,S,I,LLEGADA,17
2025,3,SKBO,MROC,SKBO,RPB,RPB,S,I,LLEGADA,11
2025,3,SKBO,MSLP,SKBO,AVA,AVA,S,I,LLEGADA,27
2025,3,SKBO,MSLP,SKBO,TAI,AVA,S,I,LLEGADA,48
2025,3,SKBO,MSLP,SKBO,TAI,TAI,S,I,LLEGADA,12
2025,3,SKBO,MSLP,SKBO,TPA,TPA,N,I,LLEGADA,6
2025,3,SKBO,MUHA,SKBO,AVA,AVA,S,I,LLEGADA,31
2025,3,SKBO,MUHA,SKBO,RPB,RPB,S,I,LLEGADA,17
2025,3,SKBO,SABE,SKBO,ARG,ARG,S,I,LLEGADA,28
2025,3,SKBO,SABE,SKBO,AVA,AVA,S,I,LLEGADA,13
2025,3,SKBO,SAEZ,SKBO,AVA,AVA,S,I,LLEGADA,61
2025,3,SKBO,SAEZ,SKBO,LCO,LCO,S,I,LLEGADA,1
2025,3,SKBO,SAEZ,SKBO,TPA,TPA,N,I,LLEGADA,1
2025,3,SKBO,SANT,SKBO,QTR,QTR,S,I,LLEGADA,1
2025,3,SKBO,SBBR,SKBO,GLO,GLO,S,I,LLEGADA,15
2025,3,SKBO,SBCT,SKBO,LAE,LAE,N,I,LLEGADA,1
2025,3,SKBO,SBCT,SKBO,LAE,LAE,S,I,LLEGADA,2
2025,3,SKBO,SBCT,SKBO,TPA,TPA,S,I,LLEGADA,3
2025,3,SKBO,SBEG,SKBO,AVA,AVA,S,I,LLEGADA,18
2025,3,SKBO,SBEG,SKBO,AVA,AVR,S,I,LLEGADA,1
2025,3,SKBO,SBEG,SKBO,LAE,LAE,S,I,LLEGADA,9
2025,3,SKBO,SBEG,SKBO,LTG,LTG,S,I,LLEGADA,2
2025,3,SKBO,SBEG,SKBO,TPA,TPA,S,I,LLEGADA,7
2025,3,SKBO,SBFL,SKBO,LAE,LAE,S,I,LLEGADA,4
2025,3,SKBO,SBGL,SKBO,AVA,AVA,S,I,LLEGADA,62
2025,3,SKBO,SBGR,SKBO,ARE,ARE,S,I,LLEGADA,32
2025,3,SKBO,SBGR,SKBO,AVA,AVA,S,I,LLEGADA,122
2025,3,SKBO,SBGR,SKBO,AVA,AVR,S,I,LLEGADA,1
2025,3,SKBO,SBGR,SKBO,LCO,LAE,S,I,LLEGADA,7
2025,3,SKBO,SBGR,SKBO,LCO,LCO,S,I,LLEGADA,1
2025,3,SKBO,SBGR,SKBO,OAE,OAE,N,I,LLEGADA,1
2025,3,SKBO,SBGR,SKBO,QTR,QTR,S,I,LLEGADA,6
2025,3,SKBO,SBKP,SKBO,DAE,DAE,G,I,LLEGADA,5
2025,3,SKBO,SBKP,SKBO,DAE,DAE,N,I,LLEGADA,3
2025,3,SKBO,SBKP,SKBO,DAE,DAE,S,I,LLEGADA,19
2025,3,SKBO,SBKP,SKBO,LAE,LAE,S,I,LLEGADA,10
2025,3,SKBO,SBKP,SKBO,LTG,LAE,S,I,LLEGADA,1
2025,3,SKBO,SBKP,SKBO,LTG,LTG,S,I,LLEGADA,7
2025,3,SKBO,SBKP,SKBO,TPA,TPA,S,I,LLEGADA,14
2025,3,SKBO,SBSJ,SKBO,LTG,LTG,S,I,LLEGADA,1
2025,3,SKBO,SBVT,SKBO,TPA,TPA,S,I,LLEGADA,4
2025,3,SKBO,SCEL,SKBO,AVA,AVA,S,I,LLEGADA,93
2025,3,SKBO,SCEL,SKBO,AVA,AVR,S,I,LLEGADA,1
2025,3,SKBO,SCEL,SKBO,CJT,CJT,S,I,LLEGADA,1
2025,3,SKBO,SCEL,SKBO,JAT,JAT,S,I,LLEGADA,13
2025,3,SKBO,SCEL,SKBO,JAT,JEC,S,I,LLEGADA,9
2025,3,SKBO,SCEL,SKBO,LAE,LAE,S,I,LLEGADA,1
2025,3,SKBO,SCEL,SKBO,LAN,ARE,X,I,LLEGADA,6
2025,3,SKBO,SCEL,SKBO,LAN,LAN,S,I,LLEGADA,62
2025,3,SKBO,SCEL,SKBO,LCO,LAE,S,I,LLEGADA,7
2025,3,SKBO,SCEL,SKBO,LCO,LCO,S,I,LLEGADA,2
2025,3,SKBO,SCEL,SKBO,RRR,RRR,M,I,LLEGADA,1
2025,3,SKBO,SCFA,SKBO,LAE,LAE,S,I,LLEGADA,1
2025,3,SKBO,SEGU,SKBO,AVA,AVA,N,I,LLEGADA,1
2025,3,SKBO,SEGU,SKBO,AVA,AVA,S,I,LLEGADA,29
2025,3,SKBO,SEGU,SKBO,AVA,AVR,S,I,LLEGADA,7
2025,3,SKBO,SEGU,SKBO,CJT,CJT,S,I,LLEGADA,1
2025,3,SKBO,SEGU,SKBO,GLG,AVA,S,I,LLEGADA,55
2025,3,SKBO,SEGU,SKBO,GLG,GLG,S,I,LLEGADA,78
2025,3,SKBO,SEGU,SKBO,UCG,UCG,N,I,LLEGADA,2
2025,3,SKBO,SEQM,SKBO,ACL,ACL,N,I,LLEGADA,1
2025,3,SKBO,SEQM,SKBO,AVA,AVA,S,I,LLEGADA,78
2025,3,SKBO,SEQM,SKBO,AVA,AVR,S,I,LLEGADA,8
2025,3,SKBO,SEQM,SKBO,Estado,Estado,M,I,LLEGADA,1
2025,3,SKBO,SEQM,SKBO,GLG,AVA,S,I,LLEGADA,34
2025,3,SKBO,SEQM,SKBO,GLG,AVA,X,I,LLEGADA,2
2025,3,SKBO,SEQM,SKBO,GLG,GLG,S,I,LLEGADA,26
2025,3,SKBO,SEQM,SKBO,GLG,GLG,X,I,LLEGADA,2
2025,3,SKBO,SEQM,SKBO,KRE,KRE,N,I,LLEGADA,1
2025,3,SKBO,SEQM,SKBO,LNE,LNE,S,I,LLEGADA,61
2025,3,SKBO,SEQM,SKBO,RER,RER,S,I,LLEGADA,1
2025,3,SKBO,SEQM,SKBO,TPA,TPA,N,I,LLEGADA,6
2025,3,SKBO,SEQM,SKBO,TPA,TPA,S,I,LLEGADA,7
2025,3,SKBO,SGAS,SKBO,ARE,ARE,X,I,LLEGADA,1
2025,3,SKBO,SGAS,SKBO,AVA,AVA,S,I,LLEGADA,13
2025,3,SKBO,SGAS,SKBO,AVA,EFY,S,I,LLEGADA,1
2025,3,SKBO,SGAS,SKBO,LAE,LAE,N,I,LLEGADA,1
2025,3,SKBO,SGAS,SKBO,LTG,LTG,N,I,LLEGADA,1
2025,3,SKBO,SGAS,SKBO,TPA,TPA,N,I,LLEGADA,2
2025,3,SKBO,SGES,SKBO,TPA,TPA,N,I,LLEGADA,1
2025,3,SKBO,SKAG,SKBO,Estado,Estado,M,N,LLEGADA,4
2025,3,SKBO,SKAG,SKBO,NSE,NSE,S,N,LLEGADA,13
2025,3,SKBO,SKAP,SKBO,Estado,Estado,M,N,LLEGADA,27
2025,3,SKBO,SKAR,SKBO,ACL,ACL,N,N,LLEGADA,1
2025,3,SKBO,SKAR,SKBO,ARE,ARE,S,N,LLEGADA,29
2025,3,SKBO,SKAR,SKBO,ARE,LAN,S,N,LLEGADA,2
2025,3,SKBO,SKAR,SKBO,AVA,AVA,S,N,LLEGADA,49
2025,3,SKBO,SKAR,SKBO,AVA,AVR,S,N,LLEGADA,5
2025,3,SKBO,SKAR,SKBO,AVR,AVA,S,N,LLEGADA,16
2025,3,SKBO,SKAR,SKBO,AVR,AVR,S,N,LLEGADA,20
2025,3,SKBO,SKAR,SKBO,AVR,EFY,S,N,LLEGADA,60
2025,3,SKBO,SKAR,SKBO,Estado,Estado,M,N,LLEGADA,2
2025,3,SKBO,SKAR,SKBO,RPB,RPB,S,N,LLEGADA,18
2025,3,SKBO,SKAS,SKBO,EFY,EFY,S,N,LLEGADA,30
2025,3,SKBO,SKAS,SKBO,Estado,Estado,M,N,LLEGADA,2
2025,3,SKBO,SKAS,SKBO,NSE,NSE,S,N,LLEGADA,51
2025,3,SKBO,SKBG,SKBO,0DZ,0DZ,N,N,LLEGADA,1
2025,3,SKBO,SKBG,SKBO,0EA,0EA,N,N,LLEGADA,1
2025,3,SKBO,SKBG,SKBO,1DF,1DF,N,N,LLEGADA,3
2025,3,SKBO,SKBG,SKBO,1GQ,1GQ,N,N,LLEGADA,6
2025,3,SKBO,SKBG,SKBO,ARE,ARE,S,N,LLEGADA,154
2025,3,SKBO,SKBG,SKBO,ARE,LAN,S,N,LLEGADA,11
2025,3,SKBO,SKBG,SKBO,AVA,AVA,S,N,LLEGADA,182
2025,3,SKBO,SKBG,SKBO,AVA,AVR,S,N,LLEGADA,41
2025,3,SKBO,SKBG,SKBO,AVR,AVA,S,N,LLEGADA,16
2025,3,SKBO,SKBG,SKBO,AVR,AVR,S,N,LLEGADA,40
2025,3,SKBO,SKBG,SKBO,AVR,EFY,S,N,LLEGADA,30
2025,3,SKBO,SKBG,SKBO,Estado,Estado,M,N,LLEGADA,8
2025,3,SKBO,SKBG,SKBO,OEZ,OEZ,N,N,LLEGADA,2
2025,3,SKBO,SKBG,SKBO,RPB,RPB,S,N,LLEGADA,9
2025,3,SKBO,SKBO,CYUL,ACA,ACA,S,I,SALIDA,14
2025,3,SKBO,SKBO,CYUL,AVA,AVA,S,I,SALIDA,18
2025,3,SKBO,SKBO,CYYZ,ACA,ACA,S,I,SALIDA,13
2025,3,SKBO,SKBO,CYYZ,AVA,AVA,S,I,SALIDA,49
2025,3,SKBO,SKBO,EDDF,DLH,DLH,G,I,SALIDA,4
2025,3,SKBO,SKBO,EDDF,DLH,DLH,S,I,SALIDA,18
2025,3,SKBO,SKBO,EGLL,AVA,AVA,S,I,SALIDA,30
2025,3,SKBO,SKBO,KAEX,Estado,Estado,M,I,SALIDA,5
2025,3,SKBO,SKBO,KATL,DAL,DAL,S,I,SALIDA,62
2025,3,SKBO,SKBO,KBOS,AVA,AVA,S,I,SALIDA,13
2025,3,SKBO,SKBO,KDFW,AAL,AAL,S,I,SALIDA,30
2025,3,SKBO,SKBO,KEWR,UAL,UAL,S,I,SALIDA,54
2025,3,SKBO,SKBO,KFLL,AVA,AVA,S,I,SALIDA,29
2025,3,SKBO,SKBO,KFLL,AVA,AVR,S,I,SALIDA,2
2025,3,SKBO,SKBO,KFLL,NKS,NKS,S,I,SALIDA,25
2025,3,SKBO,SKBO,KGSP,AJT,AJT,N,I,SALIDA,8
2025,3,SKBO,SKBO,KHRL,Estado,Estado,M,I,SALIDA,1
2025,3,SKBO,SKBO,KIAD,AVA,AVA,S,I,SALIDA,49
2025,3,SKBO,SKBO,KIAH,UAL,UAL,S,I,SALIDA,62
2025,3,SKBO,SKBO,KJFK,AVA,AVA,S,I,SALIDA,92
2025,3,SKBO,SKBO,KJFK,AVA,AVR,S,I,SALIDA,1
2025,3,SKBO,SKBO,KMCO,ARE,ARE,S,I,SALIDA,28
2025,3,SKBO,SKBO,KMCO,ARE,LAN,S,I,SALIDA,3
2025,3,SKBO,SKBO,KMCO,AVA,AVA,S,I,SALIDA,58
2025,3,SKBO,SKBO,KMCO,AVA,AVR,S,I,SALIDA,3
2025,3,SKBO,SKBO,KMIA,AAL,AAL,S,I,SALIDA,93
2025,3,SKBO,SKBO,KMIA,ABX,ABX,N,I,SALIDA,26
2025,3,SKBO,SKBO,KMIA,ACA,ACA,N,I,SALIDA,11
2025,3,SKBO,SKBO,KMIA,ACA,ACA,S,I,SALIDA,2
2025,3,SKBO,SKBO,KMIA,ACL,ACL,N,I,SALIDA,5
2025,3,SKBO,SKBO,KMIA,AJT,AJT,N,I,SALIDA,50
2025,3,SKBO,SKBO,KMIA,ARE,ARE,S,I,SALIDA,60
2025,3,SKBO,SKBO,KMIA,ARE,LAN,S,I,SALIDA,2
2025,3,SKBO,SKBO,KMIA,AVA,AVA,S,I,SALIDA,114
2025,3,SKBO,SKBO,KMIA,AVA,AVR,S,I,SALIDA,10
2025,3,SKBO,SKBO,KMIA,DAE,DAE,G,I,SALIDA,3
2025,3,SKBO,SKBO,KMIA,DAE,DAE,N,I,SALIDA,23
2025,3,SKBO,SKBO,KMIA,ETH,ETH,N,I,SALIDA,8
2025,3,SKBO,SKBO,KMIA,GTI,GTI,G,I,SALIDA,1
2025,3,SKBO,SKBO,KMIA,GTI,GTI,N,I,SALIDA,24
2025,3,SKBO,SKBO,KMIA,GTI,GTI,S,I,SALIDA,2
2025,3,SKBO,SKBO,KMIA,KYE,KYE,N,I,SALIDA,1
2025,3,SKBO,SKBO,KMIA,LAE,LAE,N,I,SALIDA,96
2025,3,SKBO,SKBO,KMIA,LAE,LAE,S,I,SALIDA,7
2025,3,SKBO,SKBO,KMIA,LCO,LAE,N,I,SALIDA,12
2025,3,SKBO,SKBO,KMIA,LCO,LAE,S,I,SALIDA,1
2025,3,SKBO,SKBO,KMIA,LCO,LCO,N,I,SALIDA,3
2025,3,SKBO,SKBO,KMIA,LCO,LCO,S,I,SALIDA,1
2025,3,SKBO,SKBO,KMIA,LTG,LAE,N,I,SALIDA,2
2025,3,SKBO,SKBO,KMIA,LTG,LAE,S,I,SALIDA,1
2025,3,SKBO,SKBO,KMIA,LTG,LTG,N,I,SALIDA,8
2025,3,SKBO,SKBO,KMIA,LTG,LTG,S,I,SALIDA,3
2025,3,SKBO,SKBO,KMIA,MPH,MPH,N,I,SALIDA,12
2025,3,SKBO,SKBO,KMIA,QTR,QTR,N,I,SALIDA,7
2025,3,SKBO,SKBO,KMIA,THY,THY,N,I,SALIDA,4
2025,3,SKBO,SKBO,KMIA,TPA,AJT,N,I,SALIDA,7
2025,3,SKBO,SKBO,KMIA,TPA,TPA,N,I,SALIDA,78
2025,3,SKBO,SKBO,KMIA,TPA,TPA,S,I,SALIDA,1
2025,3,SKBO,SKBO,KMIA,UAE,UAE,N,I,SALIDA,1
2025,3,SKBO,SKBO,KMIA,UAE,UAE,S,I,SALIDA,30
2025,3,SKBO,SKBO,KMIA,UPS,UPS,N,I,SALIDA,31
2025,3,SKBO,SKBO,KORD,AVA,AVA,S,I,SALIDA,31
2025,3,SKBO,SKBO,KTPA,AVA,AVA,S,I,SALIDA,2
2025,3,SKBO,SKBO,LEBL,AVA,AVA,S,I,SALIDA,31
2025,3,SKBO,SKBO,LEMD,AEA,AEA,S,I,SALIDA,31
2025,3,SKBO,SKBO,LEMD,AVA,AVA,S,I,SALIDA,122
2025,3,SKBO,SKBO,LEMD,IBE,IBE,S,I,SALIDA,91
2025,3,SKBO,SKBO,LEMD,IBE,IBE,X,I,SALIDA,1
2025,3,SKBO,SKBO,LFPG,AFR,AFR,S,I,SALIDA,30
2025,3,SKBO,SKBO,LFPG,AVA,AVA,S,I,SALIDA,31
2025,3,SKBO,SKBO,MDPC,AVA,AVA,S,I,SALIDA,65
2025,3,SKBO,SKBO,MDPC,AVA,AVR,S,I,SALIDA,7
2025,3,SKBO,SKBO,MDPC,DWI,DWI,S,I,SALIDA,9
2025,3,SKBO,SKBO,MDPC,RPB,RPB,S,I,SALIDA,15
2025,3,SKBO,SKBO,MDSD,AVA,AVA,S,I,SALIDA,39
2025,3,SKBO,SKBO,MDSD,AVA,AVR,S,I,SALIDA,5
2025,3,SKBO,SKBO,MDSD,DWI,DWI,S,I,SALIDA,21
2025,3,SKBO,SKBO,MDSD,Estado,Estado,M,I,SALIDA,1
2025,3,SKBO,SKBO,MDSD,RPB,RPB,S,I,SALIDA,14
2025,3,SKBO,SKBO,MGGT,AVA,AVA,S,I,SALIDA,28
2025,3,SKBO,SKBO,MGGT,AVA,AVA,X,I,SALIDA,4
2025,3,SKBO,SKBO,MGGT,AVA,AVR,S,I,SALIDA,3
2025,3,SKBO,SKBO,MGGT,GUG,AVA,S,I,SALIDA,31
2025,3,SKBO,SKBO,MHPR,AVA,AVA,S,I,SALIDA,10
2025,3,SKBO,SKBO,MHPR,AVA,AVR,S,I,SALIDA,3
2025,3,SKBO,SKBO,MHPR,Estado,Estado,M,I,SALIDA,1
2025,3,SKBO,SKBO,MMGL,VIV,VIV,S,I,SALIDA,9
2025,3,SKBO,SKBO,MMMX,AMX,AMX,S,I,SALIDA,92
2025,3,SKBO,SKBO,MMMX,AMX,AMX,X,I,SALIDA,1
2025,3,SKBO,SKBO,MMMX,AVA,AVA,S,I,SALIDA,114
2025,3,SKBO,SKBO,MMMX,AVA,AVR,S,I,SALIDA,8
2025,3,SKBO,SKBO,MMMX,VOI,VOI,S,I,SALIDA,31
2025,3,SKBO,SKBO,MMMY,VIV,VIV,S,I,SALIDA,9
2025,3,SKBO,SKBO,MMSM,CJT,CJT,N,I,SALIDA,1
2025,3,SKBO,SKBO,MMSM,LAE,LAE,N,I,SALIDA,1
2025,3,SKBO,SKBO,MMSM,MAA,MAA,N,I,SALIDA,6
2025,3,SKBO,SKBO,MMSM,OAE,OAE,N,I,SALIDA,1
2025,3,SKBO,SKBO,MMSM,TNO,TPA,N,I,SALIDA,4
2025,3,SKBO,SKBO,MMSM,VIV,VIV,S,I,SALIDA,31
2025,3,SKBO,SKBO,MMTL,AVA,AVA,S,I,SALIDA,11
2025,3,SKBO,SKBO,MMTL,AVA,AVR,S,I,SALIDA,2
2025,3,SKBO,SKBO,MMUN,AVA,AVA,S,I,SALIDA,87
2025,3,SKBO,SKBO,MMUN,AVA,AVR,S,I,SALIDA,6
2025,3,SKBO,SKBO,MMUN,VIV,VIV,S,I,SALIDA,31
2025,3,SKBO,SKBO,MPMG,Estado,Estado,M,I,SALIDA,1
2025,3,SKBO,SKBO,MPPA,RPB,RPB,S,I,SALIDA,25
2025,3,SKBO,SKBO,MPTO,AVA,AVA,S,I,SALIDA,69
2025,3,SKBO,SKBO,MPTO,AVA,AVR,S,I,SALIDA,17
2025,3,SKBO,SKBO,MPTO,CJT,CJT,N,I,SALIDA,3
2025,3,SKBO,SKBO,MPTO,CMP,CMP,G,I,SALIDA,3
2025,3,SKBO,SKBO,MPTO,CMP,CMP,S,I,SALIDA,224
2025,3,SKBO,SKBO,MPTO,CMP,RPB,S,I,SALIDA,50
2025,3,SKBO,SKBO,MPTO,DAE,DAE,N,I,SALIDA,3
2025,3,SKBO,SKBO,MPTO,GLG,AVA,S,I,SALIDA,4
2025,3,SKBO,SKBO,MPTO,GLG,GLG,S,I,SALIDA,10
2025,3,SKBO,SKBO,MPTO,JOS,JOS,N,I,SALIDA,6
2025,3,SKBO,SKBO,MPTO,KRE,KRE,N,I,SALIDA,24
2025,3,SKBO,SKBO,MPTO,KRE,KRE,S,I,SALIDA,1
2025,3,SKBO,SKBO,MPTO,RPB,RPB,X,I,SALIDA,1
2025,3,SKBO,SKBO,MPTO,THY,THY,S,I,SALIDA,31
2025,3,SKBO,SKBO,MPTO,UCG,UCG,N,I,SALIDA,18
2025,3,SKBO,SKBO,MROC,ACL,ACL,N,I,SALIDA,8
2025,3,SKBO,SKBO,MROC,AVA,AVA,S,I,SALIDA,14
2025,3,SKBO,SKBO,MROC,AVA,AVA,X,I,SALIDA,1
2025,3,SKBO,SKBO,MROC,AVA,AVR,S,I,SALIDA,3
2025,3,SKBO,SKBO,MROC,LRC,AVA,S,I,SALIDA,72
2025,3,SKBO,SKBO,MROC,LRC,LRC,S,I,SALIDA,4
2025,3,SKBO,SKBO,MROC,LRC,TAI,S,I,SALIDA,17
2025,3,SKBO,SKBO,MROC,RPB,RPB,S,I,SALIDA,11
2025,3,SKBO,SKBO,MSLP,AVA,AVA,S,I,SALIDA,28
2025,3,SKBO,SKBO,MSLP,AVA,AVA,X,I,SALIDA,1
2025,3,SKBO,SKBO,MSLP,TAI,AVA,S,I,SALIDA,49
2025,3,SKBO,SKBO,MSLP,TAI,TAI,S,I,SALIDA,12
2025,3,SKBO,SKBO,MSLP,TPA,TPA,N,I,SALIDA,10
2025,3,SKBO,SKBO,MUHA,AVA,AVA,S,I,SALIDA,31
2025,3,SKBO,SKBO,MUHA,RPB,RPB,S,I,SALIDA,17
2025,3,SKBO,SKBO,SABE,ARG,ARG,S,I,SALIDA,27
2025,3,SKBO,SKBO,SABE,AVA,AVA,S,I,SALIDA,13
2025,3,SKBO,SKBO,SAEZ,AVA,AVA,S,I,SALIDA,61
2025,3,SKBO,SKBO,SBBR,AVA,AVA,N,I,SALIDA,1
2025,3,SKBO,SKBO,SBBR,GLO,GLO,S,I,SALIDA,14
2025,3,SKBO,SKBO,SBEG,AVA,AVA,S,I,SALIDA,18
2025,3,SKBO,SKBO,SBEG,AVA,AVR,S,I,SALIDA,1
2025,3,SKBO,SKBO,SBEG,LAE,LAE,S,I,SALIDA,1
2025,3,SKBO,SKBO,SBGL,AVA,AVA,S,I,SALIDA,62
2025,3,SKBO,SKBO,SBGL,VJT,VJT,G,I,SALIDA,1
2025,3,SKBO,SKBO,SBGR,ARE,ARE,S,I,SALIDA,33
2025,3,SKBO,SKBO,SBGR,AVA,AVA,S,I,SALIDA,121
2025,3,SKBO,SKBO,SBGR,AVA,AVR,S,I,SALIDA,1
2025,3,SKBO,SKBO,SBKP,KRE,KRE,N,I,SALIDA,1
2025,3,SKBO,SKBO,SBKP,MAA,MAA,N,I,SALIDA,3
2025,3,SKBO,SKBO,SBKP,TPA,TPA,N,I,SALIDA,1
2025,3,SKBO,SKBO,SCEL,AVA,AVA,S,I,SALIDA,92
2025,3,SKBO,SKBO,SCEL,AVA,AVR,S,I,SALIDA,1
2025,3,SKBO,SKBO,SCEL,CJT,CJT,G,I,SALIDA,1
2025,3,SKBO,SKBO,SCEL,GTI,GTI,N,I,SALIDA,1
2025,3,SKBO,SKBO,SCEL,JAT,JAT,S,I,SALIDA,13
2025,3,SKBO,SKBO,SCEL,JAT,JEC,S,I,SALIDA,10
2025,3,SKBO,SKBO,SCEL,LAN,LAN,S,I,SALIDA,62
2025,3,SKBO,SKBO,SCEL,LAN,LAN,X,I,SALIDA,1
2025,3,SKBO,SKBO,SCEL,NCR,NCR,N,I,SALIDA,1
2025,3,SKBO,SKBO,SEGU,AVA,AVA,N,I,SALIDA,1
2025,3,SKBO,SKBO,SEGU,AVA,AVA,S,I,SALIDA,29
